Component,Origin,License,Copyright
python-dateutil,https://pypi.org/project/python-dateutil/,Apache-2.0,Copyright 2017- dateutil contributors
quote,https://crates.io/crates/quote,MIT OR Apache-2.0,Copyright (c) David Tolnay
readline,https://github.com/chzyer/readline,MIT,Copyright (c) 2015 Chzyer
referencing,https://pypi.org/project/referencing/,MIT,Copyright (c) 2022 Julian Berman
regexp2,https://github.com/dlclark/regexp2,MIT,Copyright (c) Doug Clark
requests,https://pypi.org/project/requests/,Apache-2.0,Copyright (c) 2024 Kenneth Reitz
requests-oauthlib,https://pypi.org/project/requests-oauthlib/,ISC,Copyright (c) 2014 Kenneth Reitz.
rpds,https://crates.io/crates/rpds,MPL-2.0,Copyright (c) Diogo Sousa
rpds-py,https://pypi.org/project/rpds-py/,MIT,Copyright (c) 2023 Julian Berman
semver,https://github.com/Masterminds/semver/,MIT,"Copyright (C) 2014-2019, Matt Butcher and Matt Farina"
serde,https://github.com/serde-rs/serde,MIT OR Apache-2.0,Copyright 2017 Serde Developers
six,https://pypi.org/project/six/,MIT,Copyright (c) 2010-2024 Benjamin Peterson
sourcemap,https://github.com/go-sourcemap/sourcemap,BSD-2-Clause,Copyright (c) 2016 The github.com/go-sourcemap/sourcemap Contributors
stable_deref_trait,https://crates.io/crates/stable_deref_trait,MIT OR Apache-2.0,Copyright (c) 2017 Robert Grosse
stats,https://github.com/montanaflynn/stats,MIT,Copyright (c) 2014-2023 Montana Flynn (https://montanaflynn.com)
syn,https://crates.io/crates/syn,MIT OR Apache-2.0,Copyright (c) David Tolnay
sync,https://cs.opensource.google/go/x/sync,BSD-3-Clause,Copyright 2009 The Go Authors.
sys,https://go.googlesource.com/sys,BSD-3-Clause,Copyright 2009 The Go Authors.
telemetry,https://go.googlesource.com/telemetry,BSD-3-Clause,Copyright 2009 The Go Authors.
tenacity,https://pypi.org/project/tenacity/,Apache-2.0,Copyright (c) 2013 Julien Danjou
term,https://go.googlesource.com/term,BSD-3-Clause,Copyright 2009 The Go Authors.
test,https://github.com/chzyer/test,MIT,Copyright (c) 2016 chzyer
testify,https://github.com/stretchr/testify,MIT,"Copyright (c) 2012-2020 Mat Ryer, Tyler Bunnell and contributors."
text,https://cs.opensource.google/go/x/text,BSD-3-Clause,Copyright 2009 The Go Authors.
text,https://github.com/kr/text,MIT,Copyright 2012 Keith Rarick
to,https://github.com/Azure/go-autorest/tree/main/autorest/to,Apache-2.0,Copyright (c) Microsoft Corporation
tools,https://cs.opensource.google/go/x/tools,BSD-3-Clause,Copyright 2009 The Go Authors.
triomphe,https://crates.io/crates/triomphe,MIT OR Apache-2.0,Copyright (c) 2019 Manish Goregaokar
typing-extensions,https://pypi.org/project/typing-extensions/,Python-2.0 OR 0BSD,Copyright (c) Individual contributors
unicode-ident,https://crates.io/crates/unicode-ident,MIT OR Apache-2.0,Copyright (c) Diogo Sousa
unsize,https://crates.io/crates/unsize,MIT OR Apache-2.0 OR Zlib,Copyright 2019 Andreas Molzer
urllib3,https://pypi.org/project/urllib3/,MIT,Copyright (c) 2008-2020 Andrey Petrov and contributors
uuid,https://github.com/google/uuid,BSD-3-Clause,"Copyright (c) 2009,2014 Google Inc. All rights reserved."
xxhash,https://github.com/cespare/xxhash,MIT,Copyright (c) 2016 Caleb Spare
yaml,https://github.com/go-yaml/yaml/tree/v3.0.1,MIT,Copyright (c) 2006-2011 Kirill Simonov
zstd,https://github.com/DataDog/zstd/tree/1.x,BSD-3-Clause,"Copyright (c) 2016, Datadog <info@datadoghq.com>"
